%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1575431735991435815,21741,1570162029084880113,base_imu_link,-0.033236020522,0.0598188370453,-0.306231172768,0.949494361489,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9193125,-1.19242492187,9.73437023437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736038334345,21742,1570162029104789018,base_imu_link,-0.0343035717313,0.060104446068,-0.306748555828,0.949271322661,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.866835078125,-1.01047765625,9.63860851562,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736038346326,21743,1570162029124842882,base_imu_link,-0.0344626807738,0.0598860906196,-0.306842685632,0.949248937876,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.74694140625,-0.948041015625,9.59072765625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736038351468,21744,1570162029144794940,base_imu_link,-0.0344160442832,0.0591530722646,-0.307150688128,0.949196978883,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.943444453125,-1.0342265625,9.70564171875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736050254896,21745,1570162029164849042,base_imu_link,-0.0345156987191,0.0594457607495,-0.306875390942,0.949264116305,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9193125,-0.93386828125,9.66733703125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736105424672,21746,1570162029184797048,base_imu_link,-0.0341236284977,0.059574868288,-0.306548352089,0.949375858592,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.93846484375,-1.07253125,9.52369445312,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736105440058,21747,1570162029204775094,base_imu_link,-0.0345288165676,0.0599895501522,-0.306666261971,0.949297012777,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.01507421875,-0.962596796875,9.78225109375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736139053788,21748,1570162029224802970,base_imu_link,-0.0341234410271,0.0603347430513,-0.306985791701,0.949186511307,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9913253125,-1.02005382812,9.64320507812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736139080397,21749,1570162029244741916,base_imu_link,-0.0341644532795,0.0607280695053,-0.307201625258,0.949090118558,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9913253125,-1.15412023437,9.95921875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736225983377,21750,1570162029264764070,base_imu_link,-0.034668464591,0.0610931994132,-0.307484565479,0.948956774854,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.82355078125,-0.962596796875,9.78684765625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736225995567,21751,1570162029284848928,base_imu_link,-0.0345384353953,0.0604010609235,-0.307379106623,0.949039985001,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.852279296875,-0.948041015625,9.66733703125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736226000945,21752,1570162029304641008,base_imu_link,-0.0343978547518,0.0600575119712,-0.306997332328,0.949190455487,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.722809453125,-0.962596796875,9.729390625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736226031021,21753,1570162029324596881,base_imu_link,-0.0344212062315,0.059150068673,-0.307067853896,0.949223779222,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.967193359375,-0.981749140625,9.64320507812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736310399249,21754,1570162029344609022,base_imu_link,-0.034295679716,0.0595576242885,-0.30687480522,0.949265268333,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.871431640625,-1.05835851562,9.61945617187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736310412727,21755,1570162029364600896,base_imu_link,-0.034650217512,0.0595174706726,-0.307361999305,0.949097273463,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.943444453125,-1.02005382812,9.70564171875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736310434455,21756,1570162029384603023,base_imu_link,-0.0347510094138,0.0597425707277,-0.307506203576,0.949032732497,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.833126953125,-1.17786914062,9.65278125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736310457438,21757,1570162029404521942,base_imu_link,-0.0357349696146,0.0596521064044,-0.306730876384,0.949252762767,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.885987421875,-1.04380273437,9.81557617187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736316436781,21758,1570162029424560070,base_imu_link,-0.0357517377621,0.059575638781,-0.306902133229,0.949201578765,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9147159375,-0.9193125,9.71521789062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736334961968,21759,1570162029444586992,base_imu_link,-0.0352107726153,0.0595742051697,-0.306756523834,0.949268955911,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9576171875,-0.948041015625,9.83932507812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736349254802,21760,1570162029464555025,base_imu_link,-0.0347098715483,0.0596915180084,-0.306848789093,0.949250213657,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.06295507812,-0.93386828125,9.84890125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736373462159,21761,1570162029484625101,base_imu_link,-0.0340563961666,0.0602990393804,-0.306742547988,0.949269823066,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.00549804687,-0.928888671875,9.68150976562,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736390991560,21762,1570162029504611015,base_imu_link,-0.0336826301087,0.0606264057517,-0.306565213466,0.949319592786,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.01047765625,-1.07751085937,9.81557617187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736475426564,21763,1570162029524575948,base_imu_link,-0.0340047370469,0.0610142323811,-0.30668781856,0.949243658526,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.890583984375,-1.0342265625,9.83932507812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736475454324,21764,1570162029544404029,base_imu_link,-0.0341637728971,0.0607958607424,-0.306781943661,0.949221543677,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.85725890625,-1.02963,9.61945617187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736475485154,21765,1570162029564430952,base_imu_link,-0.0343500272437,0.0604948129918,-0.306881621278,0.949201835097,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.771073359375,-1.10125976562,9.67193359375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736475519186,21766,1570162029584403038,base_imu_link,-0.0350425374863,0.0600735189648,-0.306806046053,0.949227708714,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.00549804687,-0.93386828125,9.82515234375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736566335677,21767,1570162029604378938,base_imu_link,-0.0344494928564,0.0604449041453,-0.307047542136,0.949147750813,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.04878234375,-0.986345703125,9.73437023437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736566389086,21768,1570162029624408006,base_imu_link,-0.0342029011535,0.0609820694706,-0.306599874573,0.949267014948,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.97217296875,-1.0342265625,9.66733703125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736566401846,21769,1570162029644398927,base_imu_link,-0.0343757186663,0.0612397486627,-0.306904091537,0.949145869584,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.93846484375,-1.106239375,9.5715753125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736566410095,21770,1570162029664887905,base_imu_link,-0.0348405315753,0.0614186857453,-0.307368904446,0.948966932501,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.89556359375,-1.12998828125,9.68150976562,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736614250551,21771,1570162029684420108,base_imu_link,-0.0354746902272,0.0614410849699,-0.307342661147,0.948950487681,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.8810078125,-1.0679346875,9.62405273437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736614411664,21772,1570162029704289913,base_imu_link,-0.0356840823176,0.0613356042527,-0.307508903267,0.948895602441,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.885987421875,-1.05835851562,9.78684765625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736614452492,21773,1570162029724309921,base_imu_link,-0.0358320715756,0.0611908447451,-0.307349289043,0.948951082876,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.8381065625,-0.943444453125,9.55242296875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736625620285,21774,1570162029744158983,base_imu_link,-0.0355984539588,0.0608262023099,-0.307139111007,0.949051363035,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.07253125,-0.9147159375,9.729390625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736647887916,21775,1570162029764410972,base_imu_link,-0.0347684328273,0.0613857952132,-0.307208631882,0.949023601773,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.948041015625,-1.09666320312,9.78684765625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736670148442,21776,1570162029784367084,base_imu_link,-0.0352151026217,0.0614340804141,-0.307104645422,0.949037663674,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.948041015625,-1.07253125,9.60988,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736688922603,21777,1570162029804311037,base_imu_link,-0.03542021595,0.0616064352533,-0.30733132856,0.948945472576,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.924292109375,-0.943444453125,9.6144765625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736708637909,21778,1570162029824229001,base_imu_link,-0.0349900624004,0.0614814932873,-0.307606607012,0.948880338525,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.8381065625,-1.01047765625,9.76309875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736734551835,21779,1570162029844291925,base_imu_link,-0.0351027114851,0.0609402465501,-0.307148800785,0.949059376527,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9147159375,-1.08708703125,9.73437023437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736760673066,21780,1570162029864269971,base_imu_link,-0.0353671474017,0.0610113988222,-0.306884364869,0.949130528799,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9576171875,-0.981749140625,9.686489375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736802115006,21781,1570162029884094953,base_imu_link,-0.0351092339169,0.0612120455792,-0.307043796153,0.94907562102,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.8810078125,-0.909736328125,9.73896679687,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736802165728,21782,1570162029904119968,base_imu_link,-0.0346832964078,0.0608092487267,-0.307258182958,0.949047792909,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.00549804687,-0.981749140625,9.56659570312,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736888332248,21783,1570162029924098014,base_imu_link,-0.0344590387049,0.0611988772355,-0.307318439329,0.949011406109,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.02005382812,-1.0342265625,9.62903234375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736888346208,21784,1570162029944127082,base_imu_link,-0.034472384719,0.0616749467654,-0.307528189717,0.948912149865,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.87641125,-1.0342265625,9.47581359375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736888350630,21785,1570162029964222908,base_imu_link,-0.0347086183825,0.0615541901351,-0.307280222576,0.948991706128,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.852279296875,-1.06295507812,9.61945617187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736888354653,21786,1570162029984386920,base_imu_link,-0.0350499284824,0.0613130938915,-0.307535061728,0.94891221556,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.871431640625,-0.9193125,9.69606554687,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736896073758,21787,1570162030004132032,base_imu_link,-0.0346560773057,0.0608919361134,-0.307252607001,0.94904529076,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.93846484375,-1.00549804687,9.65776085937,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736915336450,21788,1570162030024087905,base_imu_link,-0.03460163831,0.0610573094951,-0.307241448067,0.94904026478,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9913253125,-1.02005382812,9.8872059375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736964070069,21789,1570162030044085979,base_imu_link,-0.0344932250433,0.0613204224241,-0.307638756479,0.948898529207,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.02005382812,-0.9576171875,9.47581359375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736966238619,21790,1570162030064049959,base_imu_link,-0.0342236172371,0.0616621811513,-0.307124666724,0.949052663728,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9576171875,-0.995921875,9.68150976562,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736985712551,21791,1570162030084105014,base_imu_link,-0.0341300387152,0.0616413369876,-0.307295683375,0.949002027928,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.87641125,-0.97217296875,9.78225109375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431736988864802,21792,1570162030104132890,base_imu_link,-0.0339744670514,0.0612390457772,-0.307582464256,0.948940747646,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.871431640625,-0.97217296875,9.65776085937,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737007174278,21793,1570162030123850107,base_imu_link,-0.0338905876394,0.0609373232688,-0.307609740268,0.94895432893,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.943444453125,-1.00549804687,9.76309875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737109303951,21794,1570162030143927097,base_imu_link,-0.0338414249772,0.0610997296176,-0.307515868353,0.948976064876,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.828530390625,-0.97676953125,9.87762976562,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737109319552,21795,1570162030163925886,base_imu_link,-0.0338717470223,0.0604643122328,-0.307482274558,0.949026565767,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.995921875,-0.97676953125,9.64320507812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737109325247,21796,1570162030183851957,base_imu_link,-0.0337409014915,0.060874803052,-0.307371923406,0.949040731803,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.981749140625,-0.97217296875,9.81557617187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737109329767,21797,1570162030203866958,base_imu_link,-0.0335267759205,0.0609155513239,-0.307708304567,0.948936694519,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.885987421875,-1.24490234375,9.67193359375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737166641329,21798,1570162030223859071,base_imu_link,-0.0348240217064,0.0610854709776,-0.30805912609,0.948765212042,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.928888671875,-1.10125976562,9.8443046875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737166702552,21799,1570162030243808984,base_imu_link,-0.0351878269013,0.0611072699764,-0.307960619742,0.948782364445,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.809378046875,-1.02963,9.78225109375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737166746542,21800,1570162030263839960,base_imu_link,-0.0352696194179,0.0605171390516,-0.308419214286,0.948668181234,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.871431640625,-1.11581554687,9.50913867187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737190718849,21801,1570162030283859014,base_imu_link,-0.0358544186362,0.0607024016683,-0.308299402733,0.948673367061,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.89556359375,-1.07253125,9.73896679687,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737190735528,21802,1570162030303776979,base_imu_link,-0.0360949488226,0.060645226608,-0.307549295725,0.948911345626,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.8810078125,-1.00549804687,9.75811914062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737206764136,21803,1570162030323754072,base_imu_link,-0.036034979815,0.0604719139047,-0.308062713509,0.948758131667,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.986345703125,-1.04380273437,9.55242296875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737225026530,21804,1570162030343838930,base_imu_link,-0.0360860873383,0.0608594662736,-0.308112242838,0.948715323729,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.97217296875,-0.953020625,9.79642382812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1575431737246953384,21805,1570162030363646984,base_imu_link,-0.0355134898858,0.0608758478202,-0.30846393687,0.948621590962,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.962596796875,-1.01507421875,9.76309875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
