%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1.57E+18,22128,1.57E+18,base_imu_link,-0.035752955,0.059508541,-0.307321856,0.949069933,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.905139766,-1.101259766,9.887205938,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22129,1.57E+18,base_imu_link,-0.035974204,0.059671686,-0.30730066,0.949058192,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.981749141,-0.995921875,9.667337031,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22130,1.57E+18,base_imu_link,-0.035660996,0.060104858,-0.307029,0.949130598,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.024650391,-0.933868281,9.76309875,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22131,1.57E+18,base_imu_link,-0.035040632,0.060558938,-0.30726462,0.949048588,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-1.020053828,-1.034226563,9.729390625,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22132,1.57E+18,base_imu_link,-0.03496606,0.061011393,-0.307562589,0.948925834,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.885987422,-1.058358516,9.724794063,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22133,1.57E+18,base_imu_link,-0.035218732,0.060813972,-0.307485979,0.94895399,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.838106563,-1.020053828,9.844304688,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22134,1.57E+18,base_imu_link,-0.035293195,0.060361422,-0.307188018,0.949076609,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.857258906,-0.933868281,9.810596563,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22135,1.57E+18,base_imu_link,-0.034894641,0.059875884,-0.307407412,0.949051066,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.818954219,-0.995921875,9.643205078,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22136,1.57E+18,base_imu_link,-0.034872682,0.059613158,-0.307760496,0.948953974,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.809378047,-1.000901484,9.791827266,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22137,1.57E+18,base_imu_link,-0.03492612,0.059172876,-0.307793275,0.948968934,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.943444453,-1.02963,9.686489375,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22138,1.57E+18,base_imu_link,-0.035000958,0.059413357,-0.308351517,0.948769902,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.9193125,-1.115815547,9.65278125,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22139,1.57E+18,base_imu_link,-0.035574052,0.059671956,-0.307978391,0.948853548,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.87641125,-1.043802734,9.65278125,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22140,1.57E+18,base_imu_link,-0.035678926,0.059619273,-0.308061572,0.948825919,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.785246094,-1.077510859,9.815576172,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22141,1.57E+18,base_imu_link,-0.036030331,0.059097485,-0.308173118,0.94880906,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.866835078,-1.010477656,9.786847656,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22142,1.57E+18,base_imu_link,-0.035917742,0.05894536,-0.307774968,0.948952016,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.957617188,-0.967193359,9.786847656,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22143,1.57E+18,base_imu_link,-0.035496838,0.059299898,-0.308342253,0.948761589,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.895563594,-1.062955078,9.648184688,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22144,1.57E+18,base_imu_link,-0.035712731,0.059466401,-0.308403928,0.948723018,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.015074219,-1.024650391,9.772674922,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22145,1.57E+18,base_imu_link,-0.035558233,0.060023314,-0.307785197,0.948894666,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.948041016,-1.020053828,9.600303828,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22146,1.57E+18,base_imu_link,-0.035591773,0.060212416,-0.307685934,0.948913619,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.842703125,-1.067934688,9.710238281,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22147,1.57E+18,base_imu_link,-0.035835018,0.059954182,-0.30819471,0.948755695,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.953020625,-1.062955078,9.475813594,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22148,1.57E+18,base_imu_link,-0.035974209,0.060365508,-0.308156432,0.948736779,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.684504766,-1.010477656,9.657760859,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22149,1.57E+18,base_imu_link,-0.036146531,0.059313455,-0.308068794,0.948825042,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.9193125,-0.914715938,9.815576172,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22150,1.57E+18,base_imu_link,-0.035527883,0.059281304,-0.30784544,0.948922906,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.991325313,-0.967193359,9.820172734,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22151,1.57E+18,base_imu_link,-0.035121116,0.059693727,-0.307744878,0.948944812,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.890583984,-1.129988281,9.566595703,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22152,1.57E+18,base_imu_link,-0.035774297,0.059847745,-0.308288343,0.948734286,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-1.034226563,-1.106239375,9.671933594,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22153,1.57E+18,base_imu_link,-0.03596452,0.060646653,-0.308299768,0.948672646,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.953020625,-1.087087031,9.815576172,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22154,1.57E+18,base_imu_link,-0.03609217,0.060789412,-0.308449069,0.948610128,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.924292109,-1.058358516,9.60988,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22155,1.57E+18,base_imu_link,-0.036142308,0.06090213,-0.308520855,0.948577644,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.943444453,-1.062955078,10.02127234,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22156,1.57E+18,base_imu_link,-0.036080057,0.060929531,-0.307775379,0.948820393,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.828530391,-1.000901484,9.470833984,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22157,1.57E+18,base_imu_link,-0.03615128,0.060687845,-0.307958012,0.94877391,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.943444453,-1.120412109,9.657760859,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22158,1.57E+18,base_imu_link,-0.036494716,0.060997085,-0.308168447,0.948672599,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.991325313,-0.933868281,9.772674922,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22159,1.57E+18,base_imu_link,-0.035894093,0.0611632,-0.308094839,0.948708726,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.943444453,-1.039206172,9.671933594,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22160,1.57E+18,base_imu_link,-0.035888756,0.061166332,-0.308177629,0.948681836,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.948041016,-1.043802734,9.858477422,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22161,1.57E+18,base_imu_link,-0.035794686,0.061212722,-0.307928913,0.948763157,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.813974609,-1.058358516,9.686489375,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22162,1.57E+18,base_imu_link,-0.036046499,0.060740487,-0.30787484,0.948801521,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.905139766,-1.082107422,9.896782109,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22163,1.57E+18,base_imu_link,-0.036156576,0.06068469,-0.307875215,0.948800781,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.995921875,-0.857258906,9.614476563,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22164,1.57E+18,base_imu_link,-0.035215112,0.061024607,-0.307966248,0.948784846,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.972172969,-1.000901484,9.738966797,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22165,1.57E+18,base_imu_link,-0.035000282,0.061133129,-0.307882866,0.94881287,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.043802734,-1.020053828,9.65278125,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22166,1.57E+18,base_imu_link,-0.034849015,0.061762982,-0.308500407,0.948577028,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.895563594,-1.043802734,9.700662109,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22167,1.57E+18,base_imu_link,-0.035078682,0.061437916,-0.307938083,0.948772368,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.890583984,-1.043802734,9.60988,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22168,1.57E+18,base_imu_link,-0.035216051,0.061299467,-0.307944008,0.948774311,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.890583984,-1.034226563,9.782251094,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22169,1.57E+18,base_imu_link,-0.035217261,0.061164901,-0.308783135,0.948510187,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.809378047,-1.010477656,9.753522578,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22170,1.57E+18,base_imu_link,-0.035309213,0.060635953,-0.308656665,0.948581891,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.953020625,-0.967193359,9.648184688,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22171,1.57E+18,base_imu_link,-0.03496293,0.060812241,-0.30890406,0.948502898,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.053378906,-0.909736328,9.705641719,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22172,1.57E+18,base_imu_link,-0.034252733,0.061308622,-0.30880853,0.948527962,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.871431641,-1.062955078,9.629032344,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22173,1.57E+18,base_imu_link,-0.03469326,0.061085854,-0.308809521,0.948526002,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.962596797,-1.062955078,9.887205938,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22174,1.57E+18,base_imu_link,-0.034765368,0.061118871,-0.308969733,0.948469059,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.861855469,-1.024650391,9.542846797,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22175,1.57E+18,base_imu_link,-0.034946193,0.060888781,-0.308732906,0.948554328,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.905139766,-1.144544063,9.696065547,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22176,1.57E+18,base_imu_link,-0.035581736,0.061119834,-0.309104167,0.948394918,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.823550781,-1.091683594,9.60988,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22177,1.57E+18,base_imu_link,-0.036032964,0.060890934,-0.308940036,0.948446084,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.780649531,-0.953020625,9.643205078,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22178,1.57E+18,base_imu_link,-0.03584222,0.060158916,-0.308509381,0.948640186,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.039206172,-1.024650391,9.537867188,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22179,1.57E+18,base_imu_link,-0.035789166,0.060873954,-0.308453653,0.948614696,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.967193359,-0.986345703,9.724794063,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22180,1.57E+18,base_imu_link,-0.035454239,0.060977068,-0.308954946,0.948457503,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.924292109,-1.067934688,9.485389766,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22181,1.57E+18,base_imu_link,-0.035664498,0.061146808,-0.309098832,0.948391809,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.87641125,-1.120412109,9.810596563,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22182,1.57E+18,base_imu_link,-0.036072387,0.061009971,-0.30917732,0.948359611,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.741961797,-1.039206172,9.671933594,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22183,1.57E+18,base_imu_link,-0.03634632,0.060183709,-0.309234134,0.948383423,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.866835078,-1.067934688,9.60988,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22184,1.57E+18,base_imu_link,-0.036538124,0.060221742,-0.308809788,0.948511899,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.034226563,-0.986345703,9.700662109,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22185,1.57E+18,base_imu_link,-0.036076254,0.060798859,-0.308697404,0.948529344,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-1.024650391,9.619456172,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22186,1.57E+18,base_imu_link,-0.036130955,0.060633579,-0.308708759,0.948534146,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.048782344,-0.948041016,9.614476563,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22187,1.57E+18,base_imu_link,-0.03557571,0.061190046,-0.308767432,0.948500301,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-0.995921875,9.743946406,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22188,1.57E+18,base_imu_link,-0.035377593,0.060879825,-0.309296962,0.948355135,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.847682734,-1.101259766,9.475813594,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22189,1.57E+18,base_imu_link,-0.035900102,0.060751247,-0.308873556,0.948481731,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.861855469,-0.976769531,9.844304688,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22190,1.57E+18,base_imu_link,-0.035584138,0.060359239,-0.308668585,0.948585387,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-0.914715938,9.648184688,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22191,1.57E+18,base_imu_link,-0.035087455,0.060197612,-0.308700147,0.948603888,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.991325313,-0.995921875,9.734370234,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22192,1.57E+18,base_imu_link,-0.034857397,0.060590003,-0.308843067,0.948540865,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.981749141,-1.039206172,9.738966797,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22193,1.57E+18,base_imu_link,-0.034930252,0.060897928,-0.308981227,0.948473469,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.967193359,-0.967193359,9.533270625,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22194,1.57E+18,base_imu_link,-0.034671935,0.061097961,-0.309140601,0.948418149,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.823550781,-1.02963,9.561999141,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22195,1.57E+18,base_imu_link,-0.034929593,0.060623052,-0.309003325,0.948483903,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.813974609,-1.039206172,9.724794063,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22196,1.57E+18,base_imu_link,-0.035192327,0.060144973,-0.308783258,0.948576292,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-0.995921875,9.657760859,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22197,1.57E+18,base_imu_link,-0.035011036,0.060100247,-0.309042078,0.948501545,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.967193359,-1.015074219,9.705641719,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22198,1.57E+18,base_imu_link,-0.034994884,0.060451668,-0.308848956,0.948542712,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.9193125,-1.000901484,9.772674922,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22199,1.57E+18,base_imu_link,-0.034885739,0.060439943,-0.309268082,0.948410909,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.034226563,-1.07253125,9.624052734,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22200,1.57E+18,base_imu_link,-0.03503038,0.061123238,-0.309124881,0.948408472,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-0.900160156,9.930490234,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22201,1.57E+18,base_imu_link,-0.03452536,0.060549779,-0.30844473,0.948685181,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-1.043802734,9.729390625,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22202,1.57E+18,base_imu_link,-0.034669044,0.060340831,-0.308787261,0.94858182,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.842703125,-1.02963,9.676913203,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22203,1.57E+18,base_imu_link,-0.034833863,0.060119833,-0.308798677,0.948586098,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.885987422,-0.981749141,9.782251094,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22204,1.57E+18,base_imu_link,-0.034602404,0.059962377,-0.308985497,0.948543699,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.928888672,-0.9193125,9.715217891,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22205,1.57E+18,base_imu_link,-0.034139037,0.059989868,-0.308917853,0.948580783,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.020053828,-0.986345703,9.882609375,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22206,1.57E+18,base_imu_link,-0.033945835,0.06036135,-0.30848166,0.948706094,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.933868281,-0.953020625,9.796423828,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22207,1.57E+18,base_imu_link,-0.033686942,0.060286468,-0.308663029,0.948661091,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.948041016,-1.082107422,9.772674922,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22208,1.57E+18,base_imu_link,-0.034090324,0.060427092,-0.30880226,0.948592421,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.962596797,-1.053378906,9.767695313,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22209,1.57E+18,base_imu_link,-0.034217066,0.060637328,-0.308532284,0.948662288,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.885987422,-1.015074219,9.619456172,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22210,1.57E+18,base_imu_link,-0.034327178,0.060581598,-0.308532537,0.948661788,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.938464844,-1.015074219,9.738966797,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22211,1.57E+18,base_imu_link,-0.034261923,0.060752887,-0.308687011,0.948602939,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.953020625,-0.967193359,9.715217891,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,22212,1.57E+18,base_imu_link,-0.034156338,0.060873371,-0.308184493,0.948762402,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.933868281,-0.953020625,9.753522578,0.04,0,0,0,0.04,0,0,0,0.04
